village,year,month,depth_meters
Aurangabad,2017,5,8.29
Aurangabad,2017,5,6.53
Paunarkhairi,2017,5,8.0
Chicholi,2017,5,8.0
Warthi,2017,5,5.5
Usarra,2017,5,11.5
Tumsar Khapa,2017,5,8.7
Jamb,2017,5,13.7
Dahegaon,2017,5,7.85
Dahegaon,2017,5,7.3
Palari,2017,5,9.4
Telhara,2017,5,30.0
Telhara,2017,5,26.7
Sasti,2017,5,12.9
Patur,2017,5,5.2
Chikhalwal (Navegaon),2017,5,11.36
Chani,2017,5,13.8
Ambashi,2017,5,6.3
Alegaon,2017,5,4.4
Wadegaon,2017,5,17.0
Ural,2017,5,14.0
Babulkhed,2017,5,21.8
Andura,2017,5,26.0
Raundala,2017,5,15.0
Popetkheda,2017,5,18.9
Patsul,2017,5,8.7
Dhaga Phata,2017,5,33.0
Akot,2017,5,23.4
Ugwawadi,2017,5,25.5
Majhari,2017,5,13.0
Sonegaon,2017,5,11.85
Sewagram,2017,5,10.1
Karanji Kaji,2017,5,6.85
Sukli,2017,5,14.87
Sindi Rly,2017,5,6.27
Selu,2017,5,13.62
Keljhar,2017,5,10.86
Madni (New),2017,5,10.45
Kapsi,2017,5,7.35
Kangaon,2017,5,6.75
Alipur,2017,5,9.3
Sarul,2017,5,8.3
Giroli,2017,5,8.97
Bhose,2017,5,5.65
Kuchi,2017,5,11.2
Alkud,2017,5,8.7
Niwali,2017,5,17.0
Varewadi,2017,5,7.0
Ratnagiri,2017,5,2.95
Pomendi (Kh),2017,5,16.5
Pomendi (Kh),2017,5,5.6
Pawas,2017,5,4.6
Ganapati Pule,2017,5,20.0
Morewadi(Agave),2017,5,15.5
Gawane,2017,5,6.65
Manor,2017,5,7.0
Kelva Beach,2017,5,4.65
Dhekale,2017,5,1.58
Gunjad,2017,5,4.95
Ghagbari,2017,5,13.3
Wadgaon Pimpala,2017,5,12.7
Bargaon Pimpri,2017,5,7.9
Peth,2017,5,1.35
Pate,2017,5,2.8
Karanjali,2017,5,1.3
Vinchur,2017,5,5.0
Wadholi,2017,5,5.5
Trimbakeswar,2017,5,2.35
Saraste,2017,5,7.6
Nashik,2017,5,6.7
Mhasrul,2017,5,5.0
Kona,2017,5,8.0
Dhundegaon,2017,5,11.2
Adgaon,2017,5,12.5
Nandgaon,2017,5,7.36
Tinghri,2017,5,5.6
Savargaon,2017,5,5.65
Jhodga,2017,5,5.78
Dalwat,2017,5,6.6
Igatpuri,2017,5,8.2
Dahalewadi,2017,5,2.1
Umrate Bk,2017,5,5.0
Talegaon,2017,5,9.1
Nalegaon,2017,5,5.4
Dindori,2017,5,11.9
Chachadgaon,2017,5,8.8
Dhotarkheda,2017,5,9.2
Dahigaon,2017,5,12.7
Thengode,2017,5,13.7
Ravalgaon,2017,5,30.6
Unkeshwar,2017,5,5.0
Mahur,2017,5,9.99
Lakmapur,2017,5,7.0
Kamtala,2017,5,8.2
Anjankhed,2017,5,6.8
Atkali,2017,5,28.0
Saoner,2017,5,9.2
Kothulna,2017,5,9.4
Khubala,2017,5,4.4
Kelod,2017,5,12.4
Bhasali Takli,2017,5,12.0
Pallora,2017,5,13.0
Manegaon Tek,2017,5,9.0
Deolapar,2017,5,9.0
Chorbaoli,2017,5,4.8
Wagholi,2017,5,7.4
Parseoni,2017,5,7.8
Nayakund,2017,5,14.8
Nagalwadi,2017,5,10.6
Niklas,2017,5,20.1
Jalna,2017,5,15.6
Badnapur,2017,5,15.2
Talegaon,2017,5,12.5
Malkheda,2017,5,12.3
Hasnabad,2017,5,22.0
Sillod,2017,5,6.0
Bharadi,2017,5,14.3
Walur Tanda,2017,5,15.6
Khultabad,2017,5,16.3
Khultabad,2017,5,15.0
Hasta,2017,5,13.9
Digar Pishore,2017,5,4.2
Ralegaon,2017,5,8.8
Chargaon,2017,5,7.1
Chargaon,2017,5,7.0
Jambhulghat,2017,5,6.0
Chimur,2017,5,4.7
Shergaon Khurd,2017,5,6.1
Chora,2017,5,2.0
Rasulpur,2017,5,17.19
Murtizapur,2017,5,10.5
Malkapur,2017,5,17.9
Pinjar,2017,5,12.3
Mahan,2017,5,9.4
Hatola,2017,5,6.2
Donad,2017,5,7.2
Barshitakli,2017,5,20.7
Ural (Bk),2017,5,9.9
Kurankhed,2017,5,13.0
Borgaon Manju,2017,5,7.1
Wasi,2017,5,8.35
Samudrapur,2017,5,7.37
Sakhra,2017,5,6.37
Nandori,2017,5,11.0
Khandali,2017,5,6.15
Girad,2017,5,6.4
Dhondgaon,2017,5,8.15
Ajda,2017,5,5.15
Sirasgaon,2017,5,9.2
Pipri,2017,5,9.1
Nandgaon Borgaon,2017,5,7.37
Hinganghat,2017,5,3.52
Daroda,2017,5,5.68
Khandala Satwade,2017,5,9.4
Khandala Satwade,2017,5,6.4
Jakadevi,2017,5,15.14
Jaigarh,2017,5,22.1
Chape Kathawadi,2017,5,9.0
Shringartale,2017,5,7.7
Pimper,2017,5,7.0
Kotluk,2017,5,11.5
Devghar,2017,5,8.0
Abloli,2017,5,8.0
Unroli,2017,5,7.6
Pachad,2017,5,3.2
Manki,2017,5,4.35
Dugvay,2017,5,5.1
Toharabad,2017,5,11.2
Toharabad,2017,5,17.7
Nampur,2017,5,27.2
Shravani,2017,5,7.8
Ranala,2017,5,10.4
Nandurbar,2017,5,7.8
Pada Tharoda,2017,5,19.0
Malegaon (Ii),2017,5,11.1
Barad,2017,5,13.0
Ardhapur,2017,5,10.6
Jhalakwadi,2017,5,6.0
Islapur,2017,5,9.79
Gokunda (Kinwat),2017,5,6.65
Chikhli Chota,2017,5,8.0
Bodhad,2017,5,7.4
Himayat Nagar,2017,5,6.29
Himayat Nagar,2017,5,11.09
Dhawari Buzurg,2017,5,8.1
Wadegaon,2017,5,15.0
Narwat,2017,5,7.2
Nagapur,2017,5,11.0
Bhokar,2017,5,10.65
Singori,2017,5,5.5
Bela,2017,5,6.5
Rui,2017,5,13.0
Nagpur City,2017,5,3.5
Nagpur City,2017,5,5.0
Nagpur City,2017,5,15.0
Borkhedi,2017,5,6.3
Takalghat,2017,5,9.8
Satgaon,2017,5,5.6
Mohgaon Zelpi,2017,5,10.5
Kanholibara,2017,5,7.2
Kanholi Bara,2017,5,10.5
Hingna,2017,5,5.0
Gumgaon,2017,5,7.0
Amgaon,2017,5,6.0
Chanegaon,2017,5,5.7
Bavne Pangri,2017,5,3.0
Warud,2017,5,7.0
Tembhurni,2017,5,8.0
Jafrabad,2017,5,10.35
Wakdi,2017,5,10.7
Wadhona,2017,5,11.95
Siphora,2017,5,8.34
Rajur,2017,5,14.35
Pimpalgaon Renukai,2017,5,14.0
Khandala,2017,5,11.5
Danapur,2017,5,4.56
Bhokardhan,2017,5,7.0
Bhokardhan,2017,5,4.7
Baranjala Lokhande,2017,5,10.4
Banegaon,2017,5,14.2
Saver,2017,5,10.7
Nizampur,2017,5,8.6
Phagne,2017,5,5.48
Kusumba,2017,5,8.1
Borkund,2017,5,5.7
Wahangaon,2017,5,9.5
Musad Visapur,2017,5,11.6
Mangli,2017,5,12.0
Takari,2017,5,3.2
Nimaj,2017,5,15.2
Shegaon,2017,5,5.77
Kumbhari,2017,5,9.16
Sakarpa,2017,5,11.0
Muchari (Bhatadewadi),2017,5,11.0
Karanjari,2017,5,13.5
Dhamni,2017,5,9.0
Devrukh,2017,5,9.1
Aravali,2017,5,10.0
Ambed Budruk,2017,5,6.4
Pali,2017,5,14.5
Raipatan,2017,5,8.0
Vankhed,2017,5,5.8
Devghe,2017,5,9.09
Oni,2017,5,6.5
Kamathe,2017,5,8.0
Viasarwadi,2017,5,13.0
Vadkolambi,2017,5,6.0
Navapur,2017,5,11.0
Bhardu,2017,5,7.1
Bhadavad,2017,5,8.5
Sundarde,2017,5,7.7
Loy,2017,5,8.7
Ghuli,2017,5,11.0
Dekhwad,2017,5,7.6
Ashti,2017,5,7.0
Sikarghat (Amdura),2017,5,23.3
Mudkhed,2017,5,10.5
Somthana,2017,5,12.0
Ramwadi Shivar,2017,5,1.0
Pala,2017,5,6.9
Mukrambad (Kharka),2017,5,4.25
Mukher,2017,5,10.0
Kolambi,2017,5,10.59
Jamb Buzurg,2017,5,13.9
Balegaon,2017,5,5.1
Tamsa,2017,5,13.5
Umri-Gortha,2017,5,1.75
Atkali,2017,5,20.0
Naigaon,2017,5,8.0
Kuncheli,2017,5,9.2
Shelgaon,2017,5,8.7
Sawargaon,2017,5,11.0
Rohna,2017,5,8.0
Rohna,2017,5,12.0
Narkhed,2017,5,5.7
Narkhed,2017,5,9.0
Malapur,2017,5,12.0
Lohara,2017,5,9.5
Jamgaon Bk,2017,5,5.8
Jalalkheda,2017,5,14.0
Inderwada,2017,5,7.5
Nagpur City,2017,5,3.0
Gonkhedi,2017,5,6.8
Fetri,2017,5,1.0
Sonoli,2017,5,18.5
Ringnabodi,2017,5,9.8
Ridhora,2017,5,8.3
Paradsinga,2017,5,17.0
Nandora,2017,5,6.0
Katol,2017,5,10.0
Chargaon (Punarwasi),2017,5,8.0
Wasboli,2017,5,7.5
Wardhamna,2017,5,8.0
Metpanjara,2017,5,10.3
Linga,2017,5,4.4
Kohli,2017,5,10.0
Khapri,2017,5,10.4
Khairgaon,2017,5,10.5
Kalmeshwar,2017,5,4.5
Ashti,2017,5,8.0
Sathnaori,2017,5,13.0
Sankampur,2017,5,8.3
Raigavan,2017,5,7.8
Murti,2017,5,6.0
Loni Kh,2017,5,8.3
Kothi,2017,5,5.7
Gunj Bk,2017,5,11.0
Brahmanwadi,2017,5,9.4
Banegaon,2017,5,12.0
Ashti,2017,5,6.6
Boradi,2017,5,10.0
Sakri,2017,5,10.0
Pimpalner,2017,5,3.6
Dahival,2017,5,7.4
Charanmal,2017,5,3.8
Chadwel,2017,5,10.0
Burdi Pada,2017,5,7.6
Purmepada(Pur),2017,5,6.1
Tambegadi Mendha,2017,5,6.6
Sakhri,2017,5,5.1
Niphandra,2017,5,2.0
Meha Bk,2017,5,8.4
Alesur,2017,5,5.7
Wihar Khurd,2017,5,5.3
Rajoli Tukkum,2017,5,3.7
Nandegur,2017,5,7.7
Chichpalli,2017,5,7.3
Ajaypur,2017,5,6.1
Achirne,2017,5,3.4
Terela,2017,5,12.8
Khare Patan,2017,5,8.0
Vijayadurga,2017,5,8.7
Vagothan,2017,5,12.0
Phanasgaon,2017,5,13.7
Kadepur,2017,5,5.8
Valsang,2017,5,10.0
Jathh,2017,5,9.8
Solgaon,2017,5,6.1
Rajapur,2017,5,15.0
Jaitapur,2017,5,4.55
Dhartale,2017,5,9.1
Wafana,2017,5,5.25
Vasai,2017,5,2.96
Talodatwo,2017,5,6.0
Rojhave,2017,5,21.2
Wadali Shivar,2017,5,20.6
Shahada,2017,5,4.1
Rampur,2017,5,26.3
Kahatool,2017,5,21.0
Khapar,2017,5,11.0
Kathi,2017,5,6.5
Bajri Pati,2017,5,7.4
Akkalkuva,2017,5,12.8
Survani,2017,5,7.9
Khuntamodi,2017,5,1.5
Kakarda,2017,5,6.4
Dhadgaon,2017,5,4.0
Police Wadi,2017,5,6.0
Kapsi Gumta,2017,5,2.2
Hambegaon,2017,5,14.0
Dharmabad,2017,5,9.0
Malegaon (I),2017,5,3.3
Janapuri,2017,5,15.2
Barul,2017,5,4.35
Ambe Sangwi,2017,5,3.0
Gadga,2017,5,15.0
Tarani,2017,5,9.1
Panchpipli,2017,5,8.5
Narsi,2017,5,5.2
Biloli,2017,5,8.4
Siddeswar Puirpalgaon,2017,5,11.6
Ramasgaon,2017,5,30.0
Wadigodri,2017,5,11.4
Tirthpuri,2017,5,7.22
Gansawangi,2017,5,6.5
Warora,2017,5,10.0
Wandli,2017,5,15.0
Salori,2017,5,7.7
Rampur,2017,5,6.3
Madheri,2017,5,6.0
Barwha,2017,5,8.0
Anandwan,2017,5,7.8
Sawali,2017,5,5.4
Saoli,2017,5,5.3
Mul,2017,5,8.9
Tadali,2017,5,5.3
Padmapur,2017,5,5.2
Morwa,2017,5,9.4
Ghugus,2017,5,6.4
Chandrapur,2017,5,12.0
Agarjhari,2017,5,14.4
Mahurli,2017,5,4.1
Bhandak,2017,5,7.0
Navali,2017,5,3.51
Pimpleshwar,2017,5,3.5
Hetutane,2017,5,2.25
Vajreshwari,2017,5,2.97
Amangaon,2017,5,6.07
Ramgarh,2017,5,4.7
Palsamb,2017,5,8.0
Hadi (Gaonkarwadi),2017,5,12.15
Achra,2017,5,18.0
Ambrad (Parabwadi),2017,5,6.15
Ambrad (Parabwadi),2017,5,6.4
Phonda,2017,5,10.1
Nandgaon,2017,5,10.1
Koloce,2017,5,5.8
Kankavalli,2017,5,6.8
Kankavalli,2017,5,6.45
Kanedi Bazar,2017,5,7.85
Wareri,2017,5,18.0
Wareri,2017,5,16.7
Tale Bazar,2017,5,16.19
Shirgaon (Shirgar),2017,5,4.0
Narange,2017,5,8.9
Deogarh,2017,5,14.07
Sandor,2017,5,2.94
Parol,2017,5,2.87
Khanivade,2017,5,1.68
Giraj,2017,5,6.45
Bramhanwadi,2017,5,3.4
Agashi,2017,5,4.46
Ambesari,2017,5,5.0
Man-Dodipada,2017,5,7.0
Devkop,2017,5,5.75
Belgaon,2017,5,5.33
Sarsun,2017,5,8.0
Dapchari Takarpada,2017,5,6.27
Dahanu,2017,5,4.99
Nanded,2017,5,10.75
Lahan,2017,5,7.0
Kandar,2017,5,6.0
Waranga,2017,5,5.0
Wanwadi,2017,5,9.0
Mathala,2017,5,12.0
Manwari,2017,5,16.45
Hadgaon,2017,5,11.0
Dorli,2017,5,5.7
Karadkher,2017,5,6.5
Shirol,2017,5,11.2
Wadicharan,2017,5,0.5
Shelarwadi,2017,5,1.5
Shahuwadi,2017,5,3.8
Amba,2017,5,5.9
Solankur,2017,5,0.01
Shelewadi,2017,5,0.01
Radhanagari,2017,5,4.5
Khindi Varvade,2017,5,0.5
Undri,2017,5,4.3
Panhala,2017,5,6.2
Paijarwadi,2017,5,11.2
Washi,2017,5,6.5
Khupire,2017,5,0.7
Gokul Shirgaon,2017,5,2.1
Cheye,2017,5,5.2
Surupali,2017,5,1.65
Kagal,2017,5,2.45
Shiradwad,2017,5,11.05
Pargaon (Old),2017,5,4.2
Kini Wathar,2017,5,1.1
Partangale,2017,5,0.7
Gagan Bauda,2017,5,6.7
Aslaj,2017,5,5.2
Nesari,2017,5,0.01
Halkarne,2017,5,8.4
Gadhinglaj,2017,5,2.52
Surute,2017,5,11.1
Patne,2017,5,9.1
Naganwadi,2017,5,6.05
Karve,2017,5,8.3
Kanura Khurd,2017,5,4.37
Pimpalgaon,2017,5,3.6
Nitawade,2017,5,9.25
Authur,2017,5,4.1
Partur,2017,5,11.5
Nansi,2017,5,6.2
Dhoksal,2017,5,14.0
Yenora,2017,5,15.5
Walkhed,2017,5,11.0
Selgaon,2017,5,12.5
Satona Kh,2017,5,16.4
Satona Bt,2017,5,17.7
Revalgaon,2017,5,11.8
Raona,2017,5,19.0
Rajegaon,2017,5,5.9
Puirparkhed Bk,2017,5,3.5
Panewadi,2017,5,9.6
Manepuri,2017,5,7.1
Mandela,2017,5,6.8
Karadgaon,2017,5,6.42
Jiradgaon,2017,5,7.1
Jamb Samarth,2017,5,12.0
Chapadgaon,2017,5,13.8
Bor Ranjani,2017,5,10.6
Argad Gaon,2017,5,8.2
Mohpuri,2017,5,10.1
Umara,2017,5,4.15
Toha,2017,5,11.1
Salwa,2017,5,12.0
Kalamnuri,2017,5,6.5
Dongarkada,2017,5,10.65
Balapur Akhada,2017,5,9.4
Narsi,2017,5,10.5
Kanhergaon,2017,5,9.0
Hingoli,2017,5,5.85
Adgaon,2017,5,13.0
Sangivi,2017,5,6.7
Samaryapada,2017,5,4.7
Palasner,2017,5,9.5
Hisala,2017,5,20.6
Hadakhed,2017,5,7.1
Sindkheda,2017,5,13.8
Shewade,2017,5,4.7
Nardana,2017,5,6.9
Dondaicha,2017,5,9.96
Dangurne,2017,5,7.1
Dusane,2017,5,6.0
Dhamnar,2017,5,10.05
Mukti,2017,5,9.5
Wirur,2017,5,8.5
Warur Road,2017,5,7.5
Wansadi,2017,5,4.1
Sondo,2017,5,6.8
Rajura,2017,5,6.7
Patan,2017,5,7.0
Kalmana,2017,5,7.9
Jivati,2017,5,5.2
Gadegaon,2017,5,4.6
Gadchandur,2017,5,5.0
Chandanvahi,2017,5,4.5
Awarpur,2017,5,7.0
Pombhurna,2017,5,9.4
Navegaon,2017,5,5.1
Dabha,2017,5,3.2
Bhimni,2017,5,5.1
Aksapur,2017,5,7.0
Kothari,2017,5,13.0
Ballarsha,2017,5,11.0
Vengurla,2017,5,8.25
Matond (Ghodemukh),2017,5,3.1
Math,2017,5,8.6
Adeli (Bomderwadi),2017,5,7.6
Nirwad,2017,5,8.6
Sawarwad,2017,5,5.4
Malvan,2017,5,8.75
Kunkaule,2017,5,7.55
Chouke,2017,5,6.75
Varavoda,2017,5,8.2
Chendwan,2017,5,5.1
Visapur,2017,5,2.1
Shirala,2017,5,1.15
Miraj,2017,5,4.6
Arag,2017,5,0.01
Ghanwad,2017,5,11.8
Sarati,2017,5,3.85
Kawathemahankal,2017,5,3.3
Bilur,2017,5,16.25
Jhari,2017,5,23.7
Dharmapur,2017,5,35.0
Bori,2017,5,11.65
Bangri,2017,5,9.65
Panchegaon,2017,5,13.5
Mankeswar,2017,5,8.7
Jintur,2017,5,7.5
Gojegaon,2017,5,6.0
Dhar,2017,5,8.2
Ambae Wadi,2017,5,13.5
Udhwa,2017,5,7.0
Bharsatmet,2017,5,5.0
Ngpur City,2017,5,5.1
Ngpur City,2017,5,5.4
Ngpur City,2017,5,4.0
Ngpur City,2017,5,2.8
Ngpur City,2017,5,7.3
Ngpur City,2017,5,12.7
Ngpur City,2017,5,7.7
Ngpur City,2017,5,10.2
Ngpur City,2017,5,4.8
Ngpur City,2017,5,5.0
Ngpur City,2017,5,8.8
Ngpur City,2017,5,11.3
Ngpur City,2017,5,1.8
Ngpur City,2017,5,2.5
Ngpur City,2017,5,3.2
Ngpur City,2017,5,6.0
Ngpur City,2017,5,3.0
Ngpur City,2017,5,3.4
Ngpur City,2017,5,5.8
Ngpur City,2017,5,3.0
Ngpur City,2017,5,12.3
Ngpur City,2017,5,15.4
Ngpur City,2017,5,8.7
Ngpur City,2017,5,8.4
Ngpur City,2017,5,11.5
Nagpur City,2017,5,9.6
Nagpur City,2017,5,4.6
Nagpur City,2017,5,8.2
Nagpur City,2017,5,7.8
Nagpur City,2017,5,4.2
Nagpur City,2017,5,15.3
Nagpur City,2017,5,5.2
Nagpur City,2017,5,2.8
Nagpur City,2017,5,3.1
Nagpur City,2017,5,4.6
Nagpur City,2017,5,7.2
Nagpur City,2017,5,6.2
Nagpur City,2017,5,3.4
Nagpur City,2017,5,3.2
Nagpur City,2017,5,7.3
Nagpur City,2017,5,3.4
Nagpur City,2017,5,6.0
Nagpur City,2017,5,3.9
Nagpur City,2017,5,4.4
Nagpur City,2017,5,1.6
Nagpur City,2017,5,12.8
Nagpur City,2017,5,5.2
Nagpur City,2017,5,1.7
Nagpur City,2017,5,6.0
Nagpur City,2017,5,5.3
Nagpur City,2017,5,7.6
Nagpur City,2017,5,1.6
Nagpur City,2017,5,6.4
Nagpur City,2017,5,3.4
Nagpur City,2017,5,6.7
Nagpur City,2017,5,8.1
Nagpur City,2017,5,2.6
Nagpur City,2017,5,7.1
Nagpur City,2017,5,1.7
Nagpur City,2017,5,7.8
Nagpur City,2017,5,5.1
Nagpur City,2017,5,14.3
Nagpur City,2017,5,7.0
Nagpur City,2017,5,9.2
Wirghavan Tanda,2017,5,13.1
Watur,2017,5,9.87
Wadhona,2017,5,6.8
Vidoli Kh,2017,5,6.2
Thengawadgaon,2017,5,14.1
Patoda Kh.,2017,5,14.7
Naygaon,2017,5,14.7
Dhoksal,2017,5,6.1
Arda,2017,5,17.5
Khatta,2017,5,14.0
Jamtrandh,2017,5,11.0
Sawad,2017,5,5.0
Kolsa,2017,5,9.0
Hivra,2017,5,13.69
Hatta,2017,5,8.3
Aundha Nagnayh,2017,5,7.15
Sengaon,2017,5,11.4
Churawa,2017,5,16.0
Barashiv,2017,5,13.9
Sironcha,2017,5,14.5
Bamni,2017,5,8.7
Itapalli,2017,5,12.1
Lagam,2017,5,8.5
Konsari,2017,5,5.2
Chaurampalli,2017,5,4.1
Chaudampalli,2017,5,4.0
Bori,2017,5,4.5
Repanpalli,2017,5,11.2
Nandigaon,2017,5,7.6
Govindgaon,2017,5,6.9
Elchil,2017,5,7.0
Allapalli,2017,5,9.5
Angaon,2017,5,5.5
Ambadi,2017,5,7.29
Sindhunagari,2017,5,4.0
Sherlai,2017,5,6.65
Sasole,2017,5,6.8
Insuli,2017,5,8.65
Dodamarga,2017,5,5.7
Adali (Devalva-Islampurdi),2017,5,15.3
Achare,2017,5,4.2
Zarap,2017,5,7.2
Vados,2017,5,4.0
Sindhudurg Nagri Oros,2017,5,9.0
Mangaon Bazar,2017,5,6.7
Kudal,2017,5,9.6
Wehle,2017,5,2.0
Kolawade,2017,5,5.68
Zendewadi,2017,5,8.65
Sakurde,2017,5,4.95
Pangre Sailar Basti,2017,5,7.28
Narayanpur,2017,5,6.6
Shivpur Khed,2017,5,8.05
Kasurdi,2017,5,3.7
Baramati,2017,5,3.12
Rinzadpada (Kanchad),2017,5,5.17
Jogamargepada,2017,5,7.0
Gothanpada,2017,5,4.92
Somata,2017,5,8.37
Vikramgadh,2017,5,3.6
Karahe,2017,5,5.29
Bhoipada (Kasaba),2017,5,13.65
Balkhapara,2017,5,5.04
Saiwan,2017,5,7.0
Kasa,2017,5,4.01
Uswad,2017,5,4.1
Talni,2017,5,5.2
Pangri,2017,5,9.7
Naigaon P Seoli,2017,5,9.9
Mantha,2017,5,5.5
Kokramba,2017,5,5.5
Kirtapur,2017,5,18.0
Dhondi Pimpalgaon,2017,5,8.1
Dahiphal,2017,5,1.6
Belora,2017,5,5.7
Babultara,2017,5,11.0
Bolta,2017,5,9.7
Vai Gorakhnath,2017,5,11.7
Padasugaon,2017,5,12.2
Kurundha,2017,5,15.15
Kautha,2017,5,17.0
Chondi Amba,2017,5,10.1
Basmat Shivar,2017,5,10.2
Babhulgaon,2017,5,8.0
Aral,2017,5,17.4
Alegaon (Old),2017,5,10.5
Uradi,2017,5,2.5
Sonsari,2017,5,7.0
Kurkhera,2017,5,9.8
Gowardha,2017,5,6.1
Chandona Tola,2017,5,6.5
Porla,2017,5,5.1
Maregaon,2017,5,9.0
Govindpur,2017,5,6.3
Gadchiroli,2017,5,8.9
Rangi,2017,5,7.7
Dhanora,2017,5,6.0
Chatgaon,2017,5,8.1
Talodhi Rampur,2017,5,5.7
Mulchera,2017,5,7.5
Ghot,2017,5,8.5
Chamorshi,2017,5,6.5
Wairagarh,2017,5,7.0
Wadsa,2017,5,6.0
Vihirgaon Kukdi,2017,5,8.5
Shankarpur,2017,5,4.8
Delanwadi,2017,5,4.7
Yelgur Tola,2017,5,8.7
Timiram,2017,5,7.8
Katolwadi (Mulgaon),2017,5,5.3
Talempada (Bihigaon),2017,5,6.77
Shendrun,2017,5,16.05
Sathgaon,2017,5,4.65
Nishanpada,2017,5,6.7
Khardi,2017,5,6.48
Cherfully,2017,5,5.8
Tokavade (Tokoda),2017,5,3.69
Shiroshi,2017,5,3.74
Pendharichapada,2017,5,15.0
Pashon,2017,5,7.89
Murbad,2017,5,1.45
Kolimb,2017,5,3.85
Sawanthwadi,2017,5,5.4
Motkol,2017,5,5.2
Danoli,2017,5,3.15
Amboli,2017,5,6.5
Shirur,2017,5,11.94
Nhavare,2017,5,10.3
Kauthe,2017,5,6.85
Kamunde,2017,5,11.0
Shikrapur,2017,5,5.05
Parne,2017,5,5.97
Pabal New,2017,5,7.63
Loni (Ambegaon),2017,5,7.1
Todkalas,2017,5,6.0
Singanapur,2017,5,8.6
Karigaon,2017,5,8.75
Rani Sawargaon,2017,5,17.0
Kerwadi,2017,5,13.19
Isath,2017,5,6.0
Anjanawadi,2017,5,10.0
Pulachiwadi,2017,5,2.55
Devbandh,2017,5,6.93
Mokhada,2017,5,5.98
Khodala,2017,5,3.21
Aashagadh,2017,5,5.43
Khondala,2017,5,11.6
Armori,2017,5,4.0
Umanur,2017,5,7.9
Sawargaon,2017,5,6.7
Nagbhid,2017,5,6.2
Nagbhid,2017,5,6.3
Mohadi Mokasa,2017,5,8.0
Balapur (Bk),2017,5,5.9
Shankarpur,2017,5,8.6
Tumdi Menda,2017,5,5.0
Mendki,2017,5,5.8
Brahmapuri,2017,5,6.8
Yeur,2017,5,5.89
Bindarpada,2017,5,5.3
Rajgurnagar (Khed),2017,5,1.35
Otur,2017,5,15.85
Narayangaon,2017,5,7.35
Junnar,2017,5,4.0
Belhe,2017,5,13.25
Ane,2017,5,7.13
Ale,2017,5,12.28
Kharabwadi,2017,5,9.9
Kalamb,2017,5,8.85
Wadi Patta,2017,5,3.7
Wadgaon,2017,5,21.6
Tarborgaon,2017,5,14.0
Pathri,2017,5,6.85
Manwat,2017,5,8.35
Loni,2017,5,3.8
Kola,2017,5,16.1
Hadgaon (Pz),2017,5,11.6
Hadgaon,2017,5,9.2
Pedgaon,2017,5,6.75
Kotamwadi,2017,5,2.2
Kausdi,2017,5,9.3
Daithana,2017,5,13.6
Avalgaon,2017,5,12.3
Narwadi,2017,5,16.1
Gangakhed,2017,5,9.1
Uttan,2017,5,2.22
Kajli,2017,5,4.8
Vile Parle West,2017,5,1.9
Manori,2017,5,5.86
Malvani,2017,5,6.38
Madh,2017,5,4.16
Gorai,2017,5,5.25
Dahisar,2017,5,8.1
Amboli,2017,5,3.58
Walur,2017,5,21.2
Selu,2017,5,7.27
Moregaon,2017,5,12.1
Devgaon,2017,5,11.3
Chikhalthana,2017,5,13.65
Charthana,2017,5,7.75
Vakola,2017,5,2.55
Trombay,2017,5,3.65
Ranicha Bagh,2017,5,6.7
Mulund,2017,5,4.45
Laxminagar-Mahul,2017,5,0.92
Goregaon,2017,5,1.43
Film City-Habale Pada,2017,5,2.35
Chembur,2017,5,3.0
Agarwadi,2017,5,5.4
A.M.C. Colony,2017,5,8.17
Varli,2017,5,0.98
Mazgaon,2017,5,5.21
Mahim,2017,5,4.2
Colaba (Dandi),2017,5,1.9
Colaba (Dandi),2017,5,4.53
Bombay (Church Gate),2017,5,2.1
Viregaon,2017,5,8.5
Sawargaon,2017,5,9.8
Damri,2017,5,17.7
Borgaon,2017,5,13.9
Dahisar,2017,5,4.3
Padghe,2017,5,2.05
Yenora-Dhanora,2017,5,8.0
Wakhari,2017,5,6.6
Utavad,2017,5,12.7
Silegaon,2017,5,13.0
Pokhari Shindhkhed,2017,5,11.2
Pirkalyan,2017,5,15.2
Paregaon,2017,5,11.3
Navha,2017,5,11.0
Navha,2017,5,10.26
Motigvhan,2017,5,19.8
Maujpuri,2017,5,13.5
Khodepuri,2017,5,7.2
Kalegaon,2017,5,14.2
Gondhegaon,2017,5,16.0
Gondegaon,2017,5,16.6
Dhawarpada,2017,5,20.0
Wadikalya,2017,5,18.1
Sukhapuri,2017,5,5.0
Shirner,2017,5,13.4
Shahagad,2017,5,14.8
Sasth Pimpalgaon,2017,5,17.7
Pangri,2017,5,15.3
Kothala Kh.,2017,5,6.8
Bondalpuri,2017,5,11.4
Ambad,2017,5,5.1
Chikhli,2017,5,17.8
Pimparkhed Kh.,2017,5,4.9
Nagzari,2017,5,14.1
Lasura,2017,5,13.1
Hastpokhari,2017,5,15.4
Dungaon,2017,5,9.0
Dahyala,2017,5,16.2
Bhokar Wadi,2017,5,26.2
Antarwali Sarati,2017,5,9.4
Samangaon,2017,5,8.9
Revgaon,2017,5,8.2
Pachan Wadgaon,2017,5,9.2
Mamdabad,2017,5,7.9
Kumbephal,2017,5,14.4
Kharpudi,2017,5,9.0
